lokalizacja;adres;rodzaj licznika;godzina;dzien;miesiac;rok;t1;t2;moc kW;przeplyw m3/h;moc max kW;przeplyw max m3/h
2551;WIELUŃSKA 10                            ;LG  ;0;1;1;2010;95.30;38.47;69.00;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;1;1;1;2010;97.32;36.18;74.86;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;2;1;1;2010;98.10;34.07;77.80;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;3;1;1;2010;98.10;41.60;66.80;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;4;1;1;2010;98.77;41.83;66.37;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;5;1;1;2010;99.67;41.67;66.27;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;6;1;1;2010;99.70;42.27;64.97;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;7;1;1;2010;99.43;41.40;66.30;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;8;1;1;2010;99.63;35.87;74.47;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;9;1;1;2010;99.73;32.97;82.33;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;10;1;1;2010;99.90;25.70;97.15;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;11;1;1;2010;99.35;32.55;77.05;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;12;1;1;2010;97.40;35.13;73.08;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;13;1;1;2010;95.63;31.53;85.83;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;14;1;1;2010;94.25;21.55;125.25;1.5;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;15;1;1;2010;92.35;35.23;81.18;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;16;1;1;2010;89.73;35.63;74.17;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;17;1;1;2010;87.78;34.18;85.23;1.4;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;18;1;1;2010;87.80;37.10;73.20;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;19;1;1;2010;91.63;37.27;75.83;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;20;1;1;2010;92.00;37.50;73.10;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;21;1;1;2010;92.70;31.88;90.45;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;22;1;1;2010;93.33;31.90;90.27;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;23;1;1;2010;93.70;35.83;79.63;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;0;2;1;2010;92.37;40.00;69.33;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;1;2;1;2010;92.20;34.10;78.00;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;2;2;1;2010;92.75;42.80;62.80;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;3;2;1;2010;94.70;42.62;63.74;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;4;2;1;2010;95.60;42.63;61.53;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;5;2;1;2010;96.40;42.40;62.90;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;6;2;1;2010;95.57;42.40;63.57;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;7;2;1;2010;96.00;40.15;67.40;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;8;2;1;2010;96.00;35.08;79.15;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;9;2;1;2010;95.77;30.50;85.50;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;10;2;1;2010;95.73;24.27;107.00;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;11;2;1;2010;95.15;27.25;99.20;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;12;2;1;2010;93.93;27.87;100.47;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;13;2;1;2010;93.43;35.90;75.48;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;14;2;1;2010;91.80;31.10;90.33;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;15;2;1;2010;92.75;30.83;89.75;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;16;2;1;2010;93.50;38.60;71.87;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;17;2;1;2010;94.73;34.90;78.93;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;18;2;1;2010;93.47;36.80;75.10;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;19;2;1;2010;94.20;37.30;76.85;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;20;2;1;2010;95.00;36.68;77.50;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;21;2;1;2010;95.90;35.70;81.50;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;22;2;1;2010;95.70;36.07;80.97;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;23;2;1;2010;95.50;33.55;83.85;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;0;3;1;2010;95.63;34.00;81.23;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;1;3;1;2010;95.00;43.00;66.37;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;2;3;1;2010;92.30;43.15;66.30;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;3;3;1;2010;92.10;43.45;66.80;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;4;3;1;2010;92.63;43.53;67.17;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;5;3;1;2010;93.30;43.80;68.95;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;6;3;1;2010;93.25;42.75;70.40;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;7;3;1;2010;93.97;43.00;69.73;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;8;3;1;2010;94.80;37.03;85.23;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;9;3;1;2010;93.63;32.63;92.37;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;10;3;1;2010;93.85;31.25;96.90;1.4;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;11;3;1;2010;93.45;30.45;99.60;1.4;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;12;3;1;2010;96.43;34.23;96.07;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;13;3;1;2010;97.60;33.00;88.70;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;14;3;1;2010;98.50;40.75;76.60;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;15;3;1;2010;98.00;37.40;82.70;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;16;3;1;2010;103.00;36.20;88.63;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;17;3;1;2010;105.43;33.00;96.27;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;18;3;1;2010;106.35;36.50;90.55;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;19;3;1;2010;106.83;23.80;129.37;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;20;3;1;2010;106.13;28.67;107.43;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;21;3;1;2010;106.25;29.15;105.60;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;22;3;1;2010;105.83;32.15;101.53;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;23;3;1;2010;105.50;41.70;81.10;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;1;4;1;2010;106.87;44.13;77.20;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;2;4;1;2010;106.45;45.15;76.35;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;3;4;1;2010;106.70;44.90;77.00;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;4;4;1;2010;107.23;45.70;75.93;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;5;4;1;2010;108.70;44.60;76.90;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;6;4;1;2010;108.70;38.37;86.93;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;7;4;1;2010;105.45;29.60;99.90;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;8;4;1;2010;108.05;36.20;86.95;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;9;4;1;2010;107.25;38.75;80.50;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;10;4;1;2010;107.10;38.00;76.70;1.0;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;11;4;1;2010;97.15;30.45;101.75;1.4;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;12;4;1;2010;98.85;38.25;78.95;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;13;4;1;2010;99.80;40.90;74.90;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;14;4;1;2010;98.15;35.83;84.23;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;15;4;1;2010;97.70;36.60;89.10;1.3;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;16;4;1;2010;97.35;37.70;77.30;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;17;4;1;2010;95.50;37.85;75.70;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;18;4;1;2010;96.57;32.73;87.17;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;19;4;1;2010;99.07;32.13;93.60;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;20;4;1;2010;100.70;25.75;125.00;1.5;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;21;4;1;2010;100.70;40.50;78.60;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;22;4;1;2010;101.03;35.97;85.33;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;23;4;1;2010;100.75;36.35;85.00;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;0;5;1;2010;100.75;43.05;76.55;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;1;5;1;2010;100.67;42.90;72.70;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;2;5;1;2010;100.63;43.97;71.63;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;3;5;1;2010;101.13;43.37;72.20;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;4;5;1;2010;98.60;43.77;68.73;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;5;5;1;2010;97.95;40.40;73.10;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;6;5;1;2010;98.35;36.55;82.38;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;7;5;1;2010;98.23;37.10;79.67;1.1;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;8;5;1;2010;98.15;34.15;87.43;1.2;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;9;5;1;2010;98.70;23.20;131.30;1.5;0.00;0.0
2551;WIELUŃSKA 10                            ;LG  ;10;5;1;2010;98.25;38.15;76.05;1.1;0.00;0.0
