lokalizacja;adres;rodzaj licznika;godzina;dzien;miesiac;rok;t1;t2;moc kW;przeplyw m3/h;moc max kW;przeplyw max m3/h
19544;CONRADA J 4 włzeł III                   ;LG  ;0;1;1;2010;96.08;44.13;162.47;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;1;1;1;2010;97.84;44.51;159.40;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;2;1;1;2010;99.53;45.26;161.07;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;3;1;1;2010;99.25;44.14;165.45;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;4;1;1;2010;100.09;45.41;161.93;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;5;1;1;2010;100.77;45.76;160.43;2.5;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;6;1;1;2010;101.09;45.77;162.10;2.5;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;7;1;1;2010;100.67;45.05;164.80;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;8;1;1;2010;101.17;44.61;166.75;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;9;1;1;2010;101.10;40.03;173.68;2.5;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;10;1;1;2010;101.28;40.63;171.73;2.5;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;11;1;1;2010;101.40;36.91;182.70;2.4;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;12;1;1;2010;100.74;37.14;190.17;2.6;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;13;1;1;2010;97.47;42.91;175.25;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;14;1;1;2010;96.09;40.93;175.55;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;15;1;1;2010;93.14;42.98;169.53;3.0;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;16;1;1;2010;91.92;43.76;167.45;3.0;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;17;1;1;2010;88.70;43.10;170.75;3.3;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;18;1;1;2010;88.63;41.12;178.53;3.3;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;19;1;1;2010;91.15;42.92;173.05;3.2;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;20;1;1;2010;93.17;41.88;173.50;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;21;1;1;2010;93.50;45.23;161.05;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;22;1;1;2010;94.22;43.26;164.30;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;23;1;1;2010;94.94;42.13;168.83;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;0;2;1;2010;94.06;45.88;160.70;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;1;2;1;2010;92.96;45.66;158.40;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;2;2;1;2010;95.24;45.96;158.60;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;3;2;1;2010;94.91;46.27;157.73;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;4;2;1;2010;96.77;44.93;162.33;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;5;2;1;2010;97.13;45.76;163.63;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;6;2;1;2010;96.48;45.93;160.40;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;7;2;1;2010;97.72;42.61;171.10;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;8;2;1;2010;97.31;40.93;172.17;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;9;2;1;2010;97.56;38.41;185.60;2.7;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;10;2;1;2010;97.48;37.76;196.93;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;11;2;1;2010;97.50;37.86;191.63;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;12;2;1;2010;95.78;36.02;193.80;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;13;2;1;2010;95.02;41.91;176.17;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;14;2;1;2010;94.09;42.04;174.63;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;15;2;1;2010;93.64;38.75;187.97;3.0;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;16;2;1;2010;94.17;42.12;175.88;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;17;2;1;2010;95.21;42.41;175.73;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;18;2;1;2010;94.52;43.25;172.90;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;19;2;1;2010;95.14;41.66;180.07;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;20;2;1;2010;95.96;40.38;191.13;3.0;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;21;2;1;2010;97.18;36.75;201.20;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;22;2;1;2010;97.69;41.75;183.80;2.8;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;23;2;1;2010;97.08;45.28;174.30;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;0;3;1;2010;97.53;44.67;176.17;2.9;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;1;3;1;2010;95.89;46.24;171.03;3.0;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;2;3;1;2010;95.27;46.88;169.97;3.1;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;3;3;1;2010;92.76;47.26;168.36;3.2;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;4;3;1;2010;93.50;47.33;172.00;3.2;0.00;0.0
19544;CONRADA J 4 włzeł III                   ;LG  ;5;3;1;2010;94.39;47.26;172.87;3.2;0.00;0.0
